	asin	author	author_title	isbn10	isbn13	list_date	num_wks_on_list	rank_last_wk	rank_this_wk	title
4702		Mandy M Roth, Michelle M Pillow and others	Mandy M Roth, Michelle M Pillow and others**TAMING THE ALPHA	1625010958	9781625010957	2014-12-13	1	0	11	TAMING THE ALPHA
4703		Sylvia Day	Sylvia Day**CAPTIVATED BY YOU	None	9780698153462	2014-12-13	4	10	13	CAPTIVATED BY YOU
4704		Andy Weir	Andy Weir**THE MARTIAN	0553418025	9780553418026	2014-12-13	0	0	19	THE MARTIAN
4705		Stephen King	Stephen King**REVIVAL	1476770387	9781476770383	2014-12-13	5	8	8	REVIVAL
4706		Jodi Picoult	Jodi Picoult**LEAVING TIME	0345544927	9780345544926	2014-12-13	9	14	12	LEAVING TIME
4707		James Patterson	James Patterson**HOPE TO DIE	031621096X	9780316210966	2014-12-13	3	4	5	HOPE TO DIE
4708		Meredith Wild	Meredith Wild**HARD LIMIT	None	A00B00OO4WLNM	2014-12-13	1	0	7	HARD LIMIT
4709		Anthony Doerr	Anthony Doerr**ALL THE LIGHT WE CANNOT SEE	1476746583	9781476746586	2014-12-13	13	7	1	ALL THE LIGHT WE CANNOT SEE
4710		David Baldacci	David Baldacci**THE ESCAPE	1455521272	9781455521272	2014-12-13	4	2	2	THE ESCAPE
4711		Michael Connelly	Michael Connelly**THE BURNING ROOM	0316225924	9780316225922	2014-12-13	6	5	6	THE BURNING ROOM
4712		Patricia Cornwell	Patricia Cornwell**FLESH AND BLOOD	0062325345	9780062325341	2014-12-13	0	0	18	FLESH AND BLOOD
4713		Liane Moriarty	Liane Moriarty**BIG LITTLE LIES	0698138635	9780698138636	2014-12-13	14	9	10	BIG LITTLE LIES
4714		John Grisham	John Grisham**GRAY MOUNTAIN	038553714X	9780385537148	2014-12-13	8	1	4	GRAY MOUNTAIN
4715		Christina Baker Kline	Christina Baker Kline**ORPHAN TRAIN	0061950726	9780061950728	2014-12-13	37	0	15	ORPHAN TRAIN
4716		Gillian Flynn	Gillian Flynn**DARK PLACES	0307459926	9780307459923	2014-12-13	0	0	16	DARK PLACES
4717		Hazel Gaynor	Hazel Gaynor**THE GIRL WHO CAME HOME	0062316877	9780062316875	2014-12-13	0	0	17	THE GIRL WHO CAME HOME
4718		Mark Greaney	Mark Greaney**TOM CLANCY FULL FORCE AND EFFECT	0399173358	9780399173356	2014-12-13	2	3	9	TOM CLANCY FULL FORCE AND EFFECT
4719		Dean Koontz	Dean Koontz**ODD THOMAS: YOU ARE DESTINED TO BE TOGETHER FOREVER	None	9780804180931	2014-12-13	0	0	20	ODD THOMAS: YOU ARE DESTINED TO BE TOGETHER FOREVER
4720		Sylvia Day	Sylvia Day**REFLECTED IN YOU	None	9781101604915	2012-10-13	2	1	1	REFLECTED IN YOU
4721		E L James	E L James**FIFTY SHADES OF GREY	None	9781612130293	2012-10-13	33	4	3	FIFTY SHADES OF GREY
4722		David Mitchell	David Mitchell**CLOUD ATLAS	0375507256	9780375507250	2012-10-13	1	0	14	CLOUD ATLAS
4723		Sylvia Day	Sylvia Day**BARED TO YOU	None	9781101604786	2012-10-13	19	10	9	BARED TO YOU
4724		John Sandford	John Sandford**MAD RIVER	None	9781101602102	2012-10-13	2	3	4	MAD RIVER
4725		Jo Nesbo	Jo Nesbo**PHANTOM	030796048X	9780307960481	2012-10-13	0	0	20	PHANTOM
4726		Mitch Albom	Mitch Albom**THE TIME KEEPER	1401304702	9781401304706	2012-10-13	0	0	17	THE TIME KEEPER
4727		Gillian Flynn	Gillian Flynn**GONE GIRL	0307588386	9780307588388	2012-10-13	19	7	7	GONE GIRL
4728		Ken Follett	Ken Follett**FALL OF GIANTS	None	9781101543559	2012-10-13	0	0	16	FALL OF GIANTS
4729		Sandra Brown	Sandra Brown**LOW PRESSURE	1455501530	9781455501533	2012-10-13	0	0	19	LOW PRESSURE
4730		Ken Follett	Ken Follett**WINTER OF THE WORLD		9781101591437	2012-10-13	4	8	10	WINTER OF THE WORLD
4731		James Patterson and Marshall Karp	James Patterson and Marshall Karp**NYPD RED	0316199893	9780316199896	2012-10-13	1	0	8	NYPD RED
4732		M Leighton	M Leighton**DOWN TO YOU	None	A00B009FG00N2	2012-10-13	2	12	12	DOWN TO YOU
4733		J K Rowling	J K Rowling**THE CASUAL VACANCY	0316228532	9780316228534	2012-10-13	3	2	2	THE CASUAL VACANCY
4734		E L James	E L James**FIFTY SHADES FREED	1612130615	9781612130613	2012-10-13	32	6	6	FIFTY SHADES FREED
4735		E L James	E L James**FIFTY SHADES DARKER	1612130593	9781612130590	2012-10-13	33	5	5	FIFTY SHADES DARKER
4736		Hugh Howey	Hugh Howey**WOOL OMNIBUS EDITION	None	A00B0071XO8RA	2012-10-13	2	15	13	WOOL OMNIBUS EDITION
4737		Lee Child	Lee Child**A WANTED MAN	0440339367	9780440339366	2012-10-13	5	11	11	A WANTED MAN
4738		Dennis Lehane	Dennis Lehane**LIVE BY NIGHT	0062200291	9780062200297	2012-10-13	0	0	18	LIVE BY NIGHT
4739		Christine Feehan	Christine Feehan**DARK STORM	None	9781101611579	2012-10-13	2	9	15	DARK STORM
4740		Lisa Gardner	Lisa Gardner**FIND HER	069840422X	9780698404229	2016-03-05	4	13	11	FIND HER
4741		Paula Hawkins	Paula Hawkins**THE GIRL ON THE TRAIN	1594633665	9781594633669	2016-03-05	57	8	6	THE GIRL ON THE TRAIN
4742		Nora Roberts	Nora Roberts**THE LIAR	1101989750	9781101989753	2016-03-05	7	0	10	THE LIAR
4743		Emma Donoghue	Emma Donoghue**ROOM	0316129119	9780316129114	2016-03-05	11	0	3	ROOM
4744		Andy Weir	Andy Weir**THE MARTIAN	0553418025	9780553418026	2016-03-05	40	0	14	THE MARTIAN
4745		Debbie Macomber	Debbie Macomber**A GIRL'S GUIDE TO MOVING ON	0553391925	9780553391923	2016-03-05	0	0	18	A GIRL'S GUIDE TO MOVING ON
4746		Anthony Doerr	Anthony Doerr**ALL THE LIGHT WE CANNOT SEE	1476746583	9781476746586	2016-03-05	75	14	9	ALL THE LIGHT WE CANNOT SEE
4747		Rachel Hauck	Rachel Hauck**THE WEDDING DRESS	1401686311	9781401686314	2016-03-05	2	6	5	THE WEDDING DRESS
4748		Christina Lauren	Christina Lauren**BEAUTIFUL BOSS	1501131222	9781501131226	2016-03-05	0	0	17	BEAUTIFUL BOSS
4749		Lisa Scottoline	Lisa Scottoline**KEEP QUIET	1466842040	9781466842045	2016-03-05	2	0	7	KEEP QUIET
4750		Clive Cussler and Justin Scott	Clive Cussler and Justin Scott**THE GANGSTER	0698406427	9780698406421	2016-03-05	1	0	1	THE GANGSTER
4751		David Baldacci	David Baldacci**MEMORY MAN	1455559806	9781455559800	2016-03-05	10	0	12	MEMORY MAN
4752		Colm Toibin	Colm Toibin**BROOKLYN	1501106473	9781501106477	2016-03-05	1	0	15	BROOKLYN
4753		Michael Punke	Michael Punke**THE REVENANT	1250072689	9781250072689	2016-03-05	8	0	13	THE REVENANT
4754		Steve Martini	Steve Martini**THE ENEMY INSIDE	0062328948	9780062328946	2016-03-05	0	0	20	THE ENEMY INSIDE
4755		Jojo Moyes	Jojo Moyes**ME BEFORE YOU	0143124544	9780143124542	2016-03-05	5	1	2	ME BEFORE YOU
4756		Kristin Hannah	Kristin Hannah**THE NIGHTINGALE	1466850604	9781466850606	2016-03-05	45	5	4	THE NIGHTINGALE
4757		Jeffrey Archer	Jeffrey Archer**COMETH THE HOUR	1466867507	9781466867505	2016-03-05	0	0	19	COMETH THE HOUR
4758		Kathleen Grissom	Kathleen Grissom**THE KITCHEN HOUSE	1439160120	9781439160121	2016-03-05	1	0	8	THE KITCHEN HOUSE
4759		Fiona Barton	Fiona Barton**THE WIDOW	1101990465	9781101990469	2016-03-05	0	0	16	THE WIDOW
4760		Steve Berry	Steve Berry**THE 14TH COLONY	1466862610	9781466862616	2016-04-09	1	0	6	THE 14TH COLONY
4761		James Patterson and Mark Sullivan	James Patterson and Mark Sullivan**PRIVATE PARIS	0316408999	9780316408998	2016-04-09	4	6	15	PRIVATE PARIS
4762		Stuart Woods	Stuart Woods**FAMILY JEWELS	None	9780698195073	2016-04-09	1	0	5	FAMILY JEWELS
4763		James Patterson and David Ellis	James Patterson and David Ellis**THE MURDER HOUSE	145558990X	9781455589906	2016-04-09	0	0	16	THE MURDER HOUSE
4764		Ron Carr	Ron Carr**WHAT WE FIND	1459292472	9781459292475	2016-04-09	1	0	14	WHAT WE FIND
4765		Anna Quindlen	Anna Quindlen**MILLER'S VALLEY	0812996097	9780812996098	2016-04-09	1	0	12	MILLER'S VALLEY
4766		J R Ward	J R Ward**THE BEAST	None	9780698192973	2016-04-09	1	0	2	THE BEAST
4767		Jennifer Ashley	Jennifer Ashley**WHITE TIGER	None	9780698196247	2016-04-09	0	0	18	WHITE TIGER
4768		Rachel Hauck	Rachel Hauck**THE WEDDING DRESS	1401686311	9781401686314	2016-04-09	0	0	17	THE WEDDING DRESS
4769		Diana Gabaldon	Diana Gabaldon**VIRGINS	1101882522	9781101882528	2016-04-09	1	0	9	VIRGINS
4770		Bryan Reardon	Bryan Reardon**FINDING JAKE	0062339532	9780062339539	2016-04-09	1	0	10	FINDING JAKE
4771		Julia Quinn	Julia Quinn**BECAUSE OF MISS BRIDGERTON	0062388150	9780062388155	2016-04-09	0	0	20	BECAUSE OF MISS BRIDGERTON
4772		Kristin Hannah	Kristin Hannah**THE NIGHTINGALE	1466850604	9781466850606	2016-04-09	50	9	13	THE NIGHTINGALE
4773		Laurie R King	Laurie R King**THE MURDER OF MARY RUSSELL	0804177910	9780804177917	2016-04-09	0	0	19	THE MURDER OF MARY RUSSELL
4774		Jojo Moyes	Jojo Moyes**ME BEFORE YOU	0143124544	9780143124542	2016-04-09	10	3	8	ME BEFORE YOU
4775		Sylvia Day	Sylvia Day**ONE WITH YOU	1250109310	9781250109316	2016-04-09	1	0	1	ONE WITH YOU
4776		Mary Higgins Clark	Mary Higgins Clark**AS TIME GOES BY	1501131109	9781501131103	2016-04-09	1	0	3	AS TIME GOES BY
4777		Lee Child	Lee Child**MAKE ME	0804178798	9780804178792	2016-04-09	9	7	11	MAKE ME
4778		Cynthia D'Aprix Sweeney	Cynthia D'Aprix Sweeney**THE NEST	0062414232	9780062414236	2016-04-09	3	4	7	THE NEST
4779		Harlan Coben	Harlan Coben**FOOL ME ONCE	0698404173	9780698404175	2016-04-09	3	1	4	FOOL ME ONCE
4780		Gillian Flynn	Gillian Flynn**GONE GIRL	0307588386	9780307588388	2013-11-30	0	0	18	GONE GIRL
4781		Katy Evans	Katy Evans**REMY	None	9781476755663	2013-11-30	1	0	8	REMY
4782		Liane Moriarty	Liane Moriarty**THE HUSBAND'S SECRET		9781101636237	2013-11-30	17	12	14	THE HUSBAND'S SECRET
4783		John Grisham	John Grisham**SYCAMORE ROW	0385537921	9780385537926	2013-11-30	6	3	2	SYCAMORE ROW
4784		Kay Hooper	Kay Hooper**HOSTAGE	None	9781101624913	2013-11-30	0	0	19	HOSTAGE
4785		Orson Scott Card	Orson Scott Card**ENDER'S GAME	142996393X	9781429963930	2013-11-30	20	10	12	ENDER'S GAME
4786		James Patterson	James Patterson**CROSS MY HEART	0316210927	9780316210928	2013-11-30	1	0	1	CROSS MY HEART
4787		David Baldacci	David Baldacci**KING AND MAXWELL	None	9781455521227	2013-11-30	2	2	4	KING AND MAXWELL
4788		Adriana Trigiani	Adriana Trigiani**THE SUPREME MACARONI COMPANY		9780062136602	2013-11-30	1	0	15	THE SUPREME MACARONI COMPANY
4789		Janet Evanovich	Janet Evanovich**TAKEDOWN TWENTY	0345542908	9780345542908	2013-11-30	2	1	3	TAKEDOWN TWENTY
4790		Mitch Albom	Mitch Albom**THE FIRST PHONE CALL FROM HEAVEN	0062294377	9780062294371	2013-11-30	3	8	7	THE FIRST PHONE CALL FROM HEAVEN
4791		Sandi Lynn	Sandi Lynn**FOREVER US	None	A00B00DQC67EW	2013-11-30	1	0	10	FOREVER US
4792		Nicholas Sparks	Nicholas Sparks**THE LONGEST RIDE	1455520667	9781455520664	2013-11-30	11	13	9	THE LONGEST RIDE
4793		Donna Tartt	Donna Tartt**THE GOLDFINCH		9780316248679	2013-11-30	6	5	5	THE GOLDFINCH
4794		Patricia Cornwell	Patricia Cornwell**DUST	None	9781101636428	2013-11-30	3	6	13	DUST
4795		Dan Brown	Dan Brown**INFERNO	0385537867	9780385537865	2013-11-30	0	0	16	INFERNO
4796		Stephen King	Stephen King**DOCTOR SLEEP	1476727651	9781476727653	2013-11-30	10	11	6	DOCTOR SLEEP
4797		Kelly Elliott	Kelly Elliott**BROKEN	None	9780988707498	2013-11-30	0	0	20	BROKEN
4798		Sarah MacLean	Sarah MacLean**NO GOOD DUKE GOES UNPUNISHED		9780062065407	2013-11-30	0	0	17	NO GOOD DUKE GOES UNPUNISHED
4799		Nora Roberts	Nora Roberts**DARK WITCH	None	9781101626368	2013-11-30	5	7	11	DARK WITCH
4800		E L James	E L James**FIFTY SHADES OF GREY	None	9781612130293	2012-04-07	6	1	1	FIFTY SHADES OF GREY
4801		Alexander McCall Smith	Alexander McCall Smith**THE LIMPOPO ACADEMY OF PRIVATE DETECTION	0307378403	9780307378408	2012-04-07	1	0	9	THE LIMPOPO ACADEMY OF PRIVATE DETECTION
4802		Lee Child	Lee Child**THE AFFAIR	044024630X	9780440246305	2012-04-07	0	0	20	THE AFFAIR
4803		Stieg Larsson	Stieg Larsson**THE GIRL WHO PLAYED WITH FIRE	0307272303	9780307272300	2012-04-07	0	0	17	THE GIRL WHO PLAYED WITH FIRE
4804		Stieg Larsson	Stieg Larsson**THE GIRL WHO KICKED THE HORNET’S NEST	0307593673	9780307593672	2012-04-07	33	10	10	THE GIRL WHO KICKED THE HORNET’S NEST
4805		Stieg Larsson	Stieg Larsson**THE GIRL WITH THE DRAGON TATTOO	0307272117	9780307272119	2012-04-07	0	0	16	THE GIRL WITH THE DRAGON TATTOO
4806		Mary Higgins Clark	Mary Higgins Clark**THE LOST YEARS	1451668937	9781451668933	2012-04-07	1	0	5	THE LOST YEARS
4807		J R Ward	J R Ward**LOVER REBORN	None	9781101576977	2012-04-07	0	0	19	LOVER REBORN
4808		Jennifer Probst	Jennifer Probst**THE MARRIAGE BARGAIN	None	A00B00790TI0W	2012-04-07	1	0	15	THE MARRIAGE BARGAIN
4809		Nicholas Sparks	Nicholas Sparks**THE LUCKY ONE	0446542180	9780446542180	2012-04-07	8	6	4	THE LUCKY ONE
4810		E L James	E L James**FIFTY SHADES FREED	1612130615	9781612130613	2012-04-07	5	5	3	FIFTY SHADES FREED
4811		Christopher Moore	Christopher Moore**SACRÉ BLEU	0061779741	9780061779749	2012-04-07	1	0	8	SACRÉ BLEU
4812		George R R Martin	George R R Martin**A GAME OF THRONES	0553897845	9780553897845	2012-04-07	26	12	7	A GAME OF THRONES
4813		James Patterson and David Ellis	James Patterson and David Ellis**GUILTY WIVES	0316097578	9780316097574	2012-04-07	2	3	6	GUILTY WIVES
4814		Harlan Coben	Harlan Coben**STAY CLOSE	None	9781101561171	2012-04-07	3	9	12	STAY CLOSE
4815		Danielle Steel	Danielle Steel**BETRAYAL	0345532341	9780345532343	2012-04-07	2	8	13	BETRAYAL
4816		Seth Grahame-Smith	Seth Grahame-Smith**ABRAHAM LINCOLN: VAMPIRE HUNTER	1455510181	9781455510184	2012-04-07	0	0	18	ABRAHAM LINCOLN: VAMPIRE HUNTER
4817		E L James	E L James**FIFTY SHADES DARKER	1612130593	9781612130590	2012-04-07	6	2	2	FIFTY SHADES DARKER
4818		Adriana Trigiani	Adriana Trigiani**THE SHOEMAKER’S WIFE	0062098063	9780062098061	2012-04-07	1	0	11	THE SHOEMAKER’S WIFE
4819		William Landay	William Landay**DEFENDING JACOB	0345527593	9780345527592	2012-04-07	10	11	14	DEFENDING JACOB
4820		Danielle Steel	Danielle Steel**BLUE	None	9780804179652	2016-01-23	1	0	1	BLUE
4821		Elizabeth Strout	Elizabeth Strout**MY NAME IS LUCY BARTON	0812989074	9780812989076	2016-01-23	2	2	4	MY NAME IS LUCY BARTON
4822		Andy Weir	Andy Weir**THE MARTIAN	None	9780804139038	2016-01-23	35	6	9	THE MARTIAN
4823		Vi Keeland	Vi Keeland**THE BALLER	1942215355	9781942215356	2016-01-23	1	0	6	THE BALLER
4824		Liane Moriarty	Liane Moriarty**THE LAST ANNIVERSARY	0062008676	9780062008671	2016-01-23	3	14	10	THE LAST ANNIVERSARY
4825		Karen Marie Moning	Karen Marie Moning**FEVERBORN	0440339820	9780440339823	2016-01-23	1	0	2	FEVERBORN
4826		Bernard Cornwell	Bernard Cornwell**WARRIORS OF THE STORM	0062250965	9780062250964	2016-01-23	1	0	15	WARRIORS OF THE STORM
4827		Nora Roberts	Nora Roberts**IRISH THOROUGHBRED	None	9781101589182	2016-01-23	0	0	17	IRISH THOROUGHBRED
4828		Audrey Carlan	Audrey Carlan**FEBRUARY	None	A00B013CVOGNU	2016-01-23	0	0	19	FEBRUARY
4829		Michael Punke	Michael Punke**THE REVENANT	1250066638	9781250066633	2016-01-23	4	3	5	THE REVENANT
4830		Audrey Carlan	Audrey Carlan**APRIL	None	A00B013CW2LMW	2016-01-23	0	0	20	APRIL
4831		Paula Hawkins	Paula Hawkins**THE GIRL ON THE TRAIN	0698185390	9780698185395	2016-01-23	51	5	7	THE GIRL ON THE TRAIN
4832		Anthony Doerr	Anthony Doerr**ALL THE LIGHT WE CANNOT SEE	1476746583	9781476746586	2016-01-23	70	13	12	ALL THE LIGHT WE CANNOT SEE
4833		Kristin Hannah	Kristin Hannah**THE NIGHTINGALE	1466850604	9781466850606	2016-01-23	39	10	8	THE NIGHTINGALE
4834		John Grisham	John Grisham**ROGUE LAWYER	0385539444	9780385539449	2016-01-23	14	12	13	ROGUE LAWYER
4835		Audrey Carlan	Audrey Carlan**JANUARY	None	A00B013CVOJEG	2016-01-23	4	8	14	JANUARY
4836		J A Jance	J A Jance**COLD BETRAYAL	None	9781476745077	2016-01-23	2	0	11	COLD BETRAYAL
4837		Nicholas Sparks	Nicholas Sparks**THE CHOICE	0446401315	9780446401319	2016-01-23	5	9	3	THE CHOICE
4838		Stuart Woods	Stuart Woods**SCANDALOUS BEHAVIOR	None	9780698195059	2016-01-23	0	0	18	SCANDALOUS BEHAVIOR
4839		Sandra Brown	Sandra Brown**TOUGH CUSTOMER	1416563229	9781416563228	2016-01-23	0	0	16	TOUGH CUSTOMER
4840		Gillian Flynn	Gillian Flynn**GONE GIRL	030758836X	9780307588364	2012-12-08	27	7	2	GONE GIRL
4841		E L James	E L James**FIFTY SHADES OF GREY	0345803485	9780345803481	2012-12-08	41	10	10	FIFTY SHADES OF GREY
4842		Diana Gabaldon	Diana Gabaldon**A LEAF ON THE WIND OF ALL HALLOWS	0345545370	9780345545374	2012-12-08	1	0	15	A LEAF ON THE WIND OF ALL HALLOWS
4843		JA Redmerski	JA Redmerski**THE EDGE OF NEVER	None	A00B00A7EPCY8	2012-12-08	2	12	9	THE EDGE OF NEVER
4844		David Baldacci	David Baldacci**THE FORGOTTEN	0446573043	9780446573047	2012-12-08	3	4	3	THE FORGOTTEN
4845		James Patterson and Mark Pearson	James Patterson and Mark Pearson**PRIVATE LONDON	1455515531	9781455515530	2012-12-08	1	0	5	PRIVATE LONDON
4846		Tom Clancy with Mark Greaney	Tom Clancy with Mark Greaney**THREAT VECTOR		9781101607954	2012-12-08	1	0	1	THREAT VECTOR
4847		Yann Martel	Yann Martel**LIFE OF PI	0547416113	9780547416113	2012-12-08	5	9	11	LIFE OF PI
4848		John Grisham	John Grisham**THE RACKETEER	0385535147	9780385535144	2012-12-08	7	5	4	THE RACKETEER
4849		Nora Roberts	Nora Roberts**THE PERFECT HOPE	None	9781101612231	2012-12-08	0	0	20	THE PERFECT HOPE
4850		James Patterson	James Patterson**MERRY CHRISTMAS, ALEX CROSS	0316210692	9780316210690	2012-12-08	4	6	8	MERRY CHRISTMAS, ALEX CROSS
4851		Glenn Beck with Harriet Parke	Glenn Beck with Harriet Parke**AGENDA 21	1476716692	9781476716695	2012-12-08	0	0	18	AGENDA 21
4852		Jim Butcher	Jim Butcher**COLD DAYS	0451464400	9780451464408	2012-12-08	0	0	16	COLD DAYS
4853		Vince Flynn	Vince Flynn**THE LAST MAN	1439100535	9781439100530	2012-12-08	4	8	12	THE LAST MAN
4854		E L James	E L James**FIFTY SHADES FREED	1612130615	9781612130613	2012-12-08	39	0	13	FIFTY SHADES FREED
4855		Janet Evanovich	Janet Evanovich**NOTORIOUS NINETEEN	0345527755	9780345527752	2012-12-08	3	3	7	NOTORIOUS NINETEEN
4856		E L James	E L James**FIFTY SHADES DARKER	1612130593	9781612130590	2012-12-08	41	14	14	FIFTY SHADES DARKER
4857		Ken Follett	Ken Follett**WINTER OF THE WORLD	0525952926	9780525952923	2012-12-08	0	0	17	WINTER OF THE WORLD
4858		Michael Connelly	Michael Connelly**THE BLACK BOX	0316069442	9780316069441	2012-12-08	2	1	6	THE BLACK BOX
4859		J K Rowling	J K Rowling**THE CASUAL VACANCY	0316228532	9780316228534	2012-12-08	0	0	19	THE CASUAL VACANCY
4860		Gillian Flynn	Gillian Flynn**GONE GIRL	0307588378	9780307588371	2014-07-19	86	3	4	GONE GIRL
4861		Catherine Coulter	Catherine Coulter**POWER PLAY		9780698165786	2014-07-19	2	2	12	POWER PLAY
4862		Daniel Silva	Daniel Silva**THE HEIST		9780062320070	2014-07-19	1	0	2	THE HEIST
4863		Stuart Woods	Stuart Woods**CUT AND THRUST	0698154088	9780698154087	2014-07-19	1	0	3	CUT AND THRUST
4864		C J Box	C J Box**SHOTS FIRED		9780698170674	2014-07-19	0	0	20	SHOTS FIRED
4865		Stephen King	Stephen King**MR. MERCEDES	1476754462	9781476754468	2014-07-19	7	11	15	MR. MERCEDES
4866		Robert Galbraith	Robert Galbraith**THE SILKWORM		9780316206914	2014-07-19	5	7	10	THE SILKWORM
4867		Sandra Brown	Sandra Brown**CHILL FACTOR	0743290062	9780743290067	2014-07-19	0	0	17	CHILL FACTOR
4868		Tracy Wolff	Tracy Wolff**ADDICTED	055339438X	9780553394382	2014-07-19	1	0	13	ADDICTED
4869		Brad Thor	Brad Thor**ACT OF WAR		9781476717142	2014-07-19	2	1	6	ACT OF WAR
4870		Donna Tartt	Donna Tartt**THE GOLDFINCH		9780316248679	2014-07-19	39	6	7	THE GOLDFINCH
4871		Iris Johansen and Roy Johansen	Iris Johansen and Roy Johansen**SIGHT UNSEEN	1250020530	9781250020536	2014-07-19	1	0	11	SIGHT UNSEEN
4872		Anthony Doerr	Anthony Doerr**ALL THE LIGHT WE CANNOT SEE		9781476746609	2014-07-19	0	0	18	ALL THE LIGHT WE CANNOT SEE
4873		Janet Evanovich	Janet Evanovich**TOP SECRET TWENTY-ONE	0345542940	9780345542946	2014-07-19	5	5	8	TOP SECRET TWENTY-ONE
4874		Christina Baker Kline	Christina Baker Kline**ORPHAN TRAIN		9780062101204	2014-07-19	26	10	9	ORPHAN TRAIN
4875		Brad Taylor	Brad Taylor**DAYS OF RAGE	None	9780698159815	2014-07-19	0	0	16	DAYS OF RAGE
4876		James Patterson and David Ellis	James Patterson and David Ellis**INVISIBLE		9780316405409	2014-07-19	4	4	5	INVISIBLE
4877		Jennifer Weiner	Jennifer Weiner**ALL FALL DOWN	1451617801	9781451617801	2014-07-19	0	0	19	ALL FALL DOWN
4878		James Lee Burke	James Lee Burke**WAYFARING STRANGER	1476710813	9781476710815	2014-07-19	1	0	14	WAYFARING STRANGER
4879		Deborah Harkness	Deborah Harkness**THE BOOK OF LIFE	0698163478	9780698163478	2014-07-19	1	0	1	THE BOOK OF LIFE
4880		E L James	E L James**FIFTY SHADES OF GREY	None	9781612130293	2015-01-31	75	5	3	FIFTY SHADES OF GREY
4881		Gillian Flynn	Gillian Flynn**GONE GIRL	0307588386	9780307588388	2015-01-31	114	3	6	GONE GIRL
4882		Paula Hawkins	Paula Hawkins**THE GIRL ON THE TRAIN	0698185390	9780698185395	2015-01-31	3	1	1	THE GIRL ON THE TRAIN
4883		Julia Quinn	Julia Quinn**THE SECRETS OF SIR RICHARD KENWORTHY	None	9780062072955	2015-01-31	1	0	8	THE SECRETS OF SIR RICHARD KENWORTHY
4884		J S Cooper and Helen Cooper	J S Cooper and Helen Cooper**ONE NIGHT STAND	1940218330	9781940218335	2015-01-31	0	0	17	ONE NIGHT STAND
4885		Liane Moriarty	Liane Moriarty**BIG LITTLE LIES	0698138635	9780698138636	2015-01-31	21	6	9	BIG LITTLE LIES
4886		David Baldacci	David Baldacci**THE ESCAPE	1455521272	9781455521272	2015-01-31	11	9	14	THE ESCAPE
4887		Maya Banks	Maya Banks**IN HIS KEEPING	None	9780062312495	2015-01-31	1	0	12	IN HIS KEEPING
4888		Gillian Flynn	Gillian Flynn**DARK PLACES	0307459926	9780307459923	2015-01-31	0	0	16	DARK PLACES
4889		Christine Feehan	Christine Feehan**VIPER GAME	0698180569	9780698180567	2015-01-31	1	0	5	VIPER GAME
4890		Jamie McGuire	Jamie McGuire**BEAUTIFUL REDEMPTION	None	A00B00Q6JAL76	2015-01-31	1	0	7	BEAUTIFUL REDEMPTION
4891		E L James	E L James**FIFTY SHADES TRILOGY	0345803574	9780345803573	2015-01-31	0	0	19	FIFTY SHADES TRILOGY
4892		James Patterson and Maxine Paetro	James Patterson and Maxine Paetro**PRIVATE VEGAS	0316211141	9780316211147	2015-01-31	1	0	2	PRIVATE VEGAS
4893		John Grisham	John Grisham**GRAY MOUNTAIN	0385539169	9780385539166	2015-01-31	15	10	15	GRAY MOUNTAIN
4894		Christina Baker Kline	Christina Baker Kline**ORPHAN TRAIN		9780062101204	2015-01-31	0	0	20	ORPHAN TRAIN
4895		Dean Koontz	Dean Koontz**SAINT ODD	None	9780345545886	2015-01-31	0	0	18	SAINT ODD
4896		Anthony Doerr	Anthony Doerr**ALL THE LIGHT WE CANNOT SEE		9781476746609	2015-01-31	20	2	4	ALL THE LIGHT WE CANNOT SEE
4897		Lisa Genova	Lisa Genova**STILL ALICE	1439157030	9781439157039	2015-01-31	4	7	11	STILL ALICE
4898		E L James	E L James**FIFTY SHADES DARKER	1612130593	9781612130590	2015-01-31	56	0	13	FIFTY SHADES DARKER
4899		Jeaniene Frost	Jeaniene Frost**BOUND BY FLAMES	0062075829	9780062075826	2015-01-31	1	0	10	BOUND BY FLAMES
4900		E L James	E L James**FIFTY SHADES OF GREY	None	9781612130293	2012-06-23	17	1	1	FIFTY SHADES OF GREY
4901		Gillian Flynn	Gillian Flynn**GONE GIRL	0307588386	9780307588388	2012-06-23	3	4	5	GONE GIRL
4902		John Grisham	John Grisham**CALICO JOE	0385536089	9780385536080	2012-06-23	0	0	16	CALICO JOE
4903		Seth Grahame-Smith	Seth Grahame-Smith**ABRAHAM LINCOLN: VAMPIRE HUNTER	0446571857	9780446571852	2012-06-23	3	8	8	ABRAHAM LINCOLN: VAMPIRE HUNTER
4904		Sylvia Day	Sylvia Day**BARED TO YOU	None	9781101604786	2012-06-23	3	5	6	BARED TO YOU
4905		E L James	E L James**FIFTY SHADES TRILOGY	0345803574	9780345803573	2012-06-23	10	6	7	FIFTY SHADES TRILOGY
4906		Janet Evanovich	Janet Evanovich**WICKED BUSINESS	034552778X	9780345527783	2012-06-23	1	0	4	WICKED BUSINESS
4907		John Sandford	John Sandford**STOLEN PREY		9781101584910	2012-06-23	5	0	15	STOLEN PREY
4908		Jennifer Probst	Jennifer Probst**THE MARRIAGE BARGAIN	None	A00B00790TI0W	2012-06-23	12	14	9	THE MARRIAGE BARGAIN
4909		David Baldacci	David Baldacci**THE INNOCENT	0446573000	9780446573009	2012-06-23	9	0	12	THE INNOCENT
