	asin	author	author_title	isbn10	isbn13	list_date	num_wks_on_list	rank_last_wk	rank_this_wk	title
6553		James Patterson and Richard DiLallo	James Patterson and Richard DiLallo**ALEX CROSS’S ‘TRIAL’	0446557781	9780446557788	2010-12-05	1	0	10	ALEX CROSS’S ‘TRIAL’
6554		Debbie Macomber	Debbie Macomber**THE SOONER THE BETTER	0778327434	9780778327431	2010-12-05	2	9	9	THE SOONER THE BETTER
6555		Sandra Brown	Sandra Brown**RAINWATER	1439192928	9781439192924	2010-12-05	1	0	12	RAINWATER
6556		Dan Brown	Dan Brown**THE LOST SYMBOL	1400079144	9781400079148	2010-12-05	7	1	1	THE LOST SYMBOL
6557		Stuart Woods	Stuart Woods**LUCID INTERVALS	0451229649	9780451229649	2010-12-05	1	0	19	LUCID INTERVALS
6558		Debbie Macomber	Debbie Macomber**CHRISTMAS IN CEDAR COVE	0778328228	9780778328223	2010-12-05	6	5	15	CHRISTMAS IN CEDAR COVE
6559		Sue Grafton	Sue Grafton**U IS FOR UNDERTOW	0425238113	9780425238110	2010-12-05	1	0	3	U IS FOR UNDERTOW
6560		Ron Carr	Ron Carr**ANGEL’S PEAK	0778327612	9780778327615	2010-02-07	2	7	11	ANGEL’S PEAK
6561		Alex Berenson	Alex Berenson**THE SILENT MAN	0515147532	9780515147537	2010-02-07	2	12	10	THE SILENT MAN
6562		Stephanie Laurens	Stephanie Laurens**THE ELUSIVE BRIDE	0061795151	9780061795152	2010-02-07	2	4	8	THE ELUSIVE BRIDE
6563		Lori Foster	Lori Foster**BACK IN BLACK	0425232980	9780425232989	2010-02-07	1	0	7	BACK IN BLACK
6564		Danielle Steel	Danielle Steel**ONE DAY AT A TIME	0440243335	9780440243335	2010-02-07	1	0	6	ONE DAY AT A TIME
6565		Linda Lael Miller	Linda Lael Miller**TATE	0373774362	9780373774364	2010-02-07	2	5	3	TATE
6566		Nicholas Sparks	Nicholas Sparks**DEAR JOHN	0446567337	9780446567336	2010-02-07	11	1	1	DEAR JOHN
6567		Jennifer Crusie	Jennifer Crusie**THE CINDERELLA DEAL	0553593366	9780553593365	2010-02-07	2	11	17	THE CINDERELLA DEAL
6568		Phillip Margolin	Phillip Margolin**FUGITIVE	0061236241	9780061236242	2010-02-07	1	0	18	FUGITIVE
6569		Alice Sebold	Alice Sebold**THE LOVELY BONES	0316044407	9780316044400	2010-02-07	18	3	5	THE LOVELY BONES
6570		Larissa Ione	Larissa Ione**ECSTASY UNVEILED	0446556823	9780446556828	2010-02-07	1	0	20	ECSTASY UNVEILED
6571		Dennis Lehane	Dennis Lehane**SHUTTER ISLAND	0061703257	9780061703256	2010-02-07	6	0	19	SHUTTER ISLAND
6572		Michael Connelly	Michael Connelly**THE SCARECROW	044640120X	9780446401203	2010-02-07	2	6	4	THE SCARECROW
6573		Robert B Parker	Robert B Parker**NIGHT AND DAY	0425232999	9780425232996	2010-02-07	1	0	13	NIGHT AND DAY
6574		Nalini Singh	Nalini Singh**ARCHANGEL'S KISS	0425233367	9780425233368	2010-02-07	1	0	9	ARCHANGEL'S KISS
6575		Janet Evanovich	Janet Evanovich**PLUM SPOOKY	0312383347	9780312383343	2010-02-07	6	14	16	PLUM SPOOKY
6576		Beverly Barton	Beverly Barton**DEAD BY MIDNIGHT	1420100513	9781420100518	2010-02-07	2	19	14	DEAD BY MIDNIGHT
6577		Nora Roberts	Nora Roberts**HOT ROCKS	0515147990	9780515147995	2010-02-07	2	2	2	HOT ROCKS
6578		Greg Iles	Greg Iles**THE DEVIL’S PUNCHBOWL	141652455X	9781416524557	2010-02-07	6	8	12	THE DEVIL’S PUNCHBOWL
6579		Patricia Briggs	Patricia Briggs**BONE CROSSED	044101836X	9780441018369	2010-02-07	2	9	15	BONE CROSSED
6580		John Grisham	John Grisham**FORD COUNTY	0440246210	9780440246213	2010-08-29	2	3	2	FORD COUNTY
6581		Kresley Cole	Kresley Cole**DEMON FROM THE DARK	1439123128	9781439123126	2010-08-29	1	0	5	DEMON FROM THE DARK
6582		Stieg Larsson	Stieg Larsson**THE GIRL WHO PLAYED WITH FIRE	0307476154	9780307476159	2010-08-29	23	2	3	THE GIRL WHO PLAYED WITH FIRE
6583		Stieg Larsson	Stieg Larsson**THE GIRL WITH THE DRAGON TATTOO	0307473473	9780307473479	2010-08-29	24	1	1	THE GIRL WITH THE DRAGON TATTOO
6584		Larissa Ione	Larissa Ione**SIN UNDONE	0446556815	9780446556811	2010-08-29	1	0	7	SIN UNDONE
6585		Beverly Barton	Beverly Barton**DON'T CRY	1420110349	9781420110340	2010-08-29	2	11	15	DON'T CRY
6586		Ben Sherwood	Ben Sherwood**CHARLIE ST. CLOUD	0553584022	9780553584028	2010-08-29	9	4	8	CHARLIE ST. CLOUD
6587		Ken Follett	Ken Follett**WORLD WITHOUT END	0451228375	9780451228376	2010-08-29	5	9	10	WORLD WITHOUT END
6588		Nicholas Sparks	Nicholas Sparks**THE LUCKY ONE	0446618322	9780446618328	2010-08-29	9	19	16	THE LUCKY ONE
6589		J D Robb	J D Robb**FANTASY IN DEATH	0425235890	9780425235898	2010-08-29	5	17	19	FANTASY IN DEATH
6590		Charlaine Harris	Charlaine Harris**DEAD AND GONE	0441018513	9780441018512	2010-08-29	19	12	13	DEAD AND GONE
6591		Michael Connelly	Michael Connelly**NINE DRAGONS	0446561959	9780446561952	2010-08-29	7	7	9	NINE DRAGONS
6592		David Baldacci	David Baldacci**TRUE BLUE	0446561975	9780446561976	2010-08-29	1	0	4	TRUE BLUE
6593		Nicholas Sparks	Nicholas Sparks**THE LAST SONG	0446570966	9780446570961	2010-08-29	24	15	17	THE LAST SONG
6594		Steve Berry	Steve Berry**THE PARIS VENDETTA	0345505484	9780345505484	2010-08-29	5	16	18	THE PARIS VENDETTA
6595		Christine Feehan	Christine Feehan**WATER BOUND	0515148245	9780515148244	2010-08-29	5	10	20	WATER BOUND
6596		Lisa Jackson	Lisa Jackson**RUNNING SCARED	142010182X	9781420101829	2010-08-29	4	8	12	RUNNING SCARED
6597		James Patterson and Maxine Paetro	James Patterson and Maxine Paetro**THE 8TH CONFESSION	0446561347	9780446561341	2010-08-29	5	5	6	THE 8TH CONFESSION
6598		Sandra Brown	Sandra Brown**SMASH CUT	1416563091	9781416563099	2010-08-29	6	6	11	SMASH CUT
6599		Ken Follett	Ken Follett**PILLARS OF THE EARTH	045123281X	9780451232816	2010-08-29	26	13	14	PILLARS OF THE EARTH
6600		Douglas Preston	Douglas Preston**IMPACT	076535697X	9780765356970	2011-01-02	1	0	19	IMPACT
6601		Kim Harrison	Kim Harrison**BLACK MAGIC SANCTION	0061138045	9780061138041	2011-01-02	1	0	15	BLACK MAGIC SANCTION
6602		Stieg Larsson	Stieg Larsson**THE GIRL WHO PLAYED WITH FIRE	0307476154	9780307476159	2011-01-02	41	3	4	THE GIRL WHO PLAYED WITH FIRE
6603		Stieg Larsson	Stieg Larsson**THE GIRL WITH THE DRAGON TATTOO	0307473473	9780307473479	2011-01-02	42	1	1	THE GIRL WITH THE DRAGON TATTOO
6604		Julia Quinn, Eloisa James and Connie Brockway	Julia Quinn, Eloisa James and Connie Brockway**THE LADY MOST LIKELY ...	0061247820	9780061247828	2011-01-02	1	0	8	THE LADY MOST LIKELY ...
6605		Ron Carr	Ron Carr**PROMISE CANYON	0778329216	9780778329213	2011-01-02	1	0	6	PROMISE CANYON
6606		James Patterson and Richard DiLallo	James Patterson and Richard DiLallo**ALEX CROSS’S ‘TRIAL’	0446557781	9780446557788	2011-01-02	5	4	9	ALEX CROSS’S ‘TRIAL’
6607		Jude Deveraux	Jude Deveraux**THE SCENT OF JASMINE	0743479025	9780743479028	2011-01-02	1	0	11	THE SCENT OF JASMINE
6608		Fern Michaels	Fern Michaels**DEJA VU	1420111930	9781420111934	2011-01-02	1	0	13	DEJA VU
6609		Allison Brennan	Allison Brennan**LOVE ME TO DEATH	0345520394	9780345520395	2011-01-02	1	0	20	LOVE ME TO DEATH
6610		Dean Koontz	Dean Koontz**BREATHLESS	0553591738	9780553591736	2011-01-02	6	6	10	BREATHLESS
6611		Robert Crais	Robert Crais**THE FIRST RULE	0425238121	9780425238127	2011-01-02	1	0	12	THE FIRST RULE
6612		Dan Abnett	Dan Abnett**PROSPERO BURNS (THE HORUS HERESY)	1844167771	9781844167777	2011-01-02	1	0	16	PROSPERO BURNS (THE HORUS HERESY)
6613		David Baldacci	David Baldacci**DELIVER US FROM EVIL	0446564079	9780446564076	2011-01-02	1	0	3	DELIVER US FROM EVIL
6614		Lisa Gardner	Lisa Gardner**LIVE TO TELL	0553591916	9780553591910	2011-01-02	1	0	14	LIVE TO TELL
6615		Stuart Woods	Stuart Woods**LUCID INTERVALS	0451229649	9780451229649	2011-01-02	5	10	18	LUCID INTERVALS
6616		Christine Feehan	Christine Feehan**RUTHLESS GAME	0515149217	9780515149210	2011-01-02	1	0	2	RUTHLESS GAME
6617		Dan Brown	Dan Brown**THE LOST SYMBOL	1400079144	9781400079148	2011-01-02	11	2	5	THE LOST SYMBOL
6618		Sue Grafton	Sue Grafton**U IS FOR UNDERTOW	0425238113	9780425238110	2011-01-02	5	5	7	U IS FOR UNDERTOW
6619		Victoria Laurie	Victoria Laurie**GHOULS, GHOULS, GHOULS	045123197X	9780451231970	2011-01-02	1	0	17	GHOULS, GHOULS, GHOULS
6620		Michael Connelly	Michael Connelly**TRUNK MUSIC	0446198196	9780446198196	2008-09-06	2	0	14	TRUNK MUSIC
6621		Nalini Singh	Nalini Singh**HOSTAGE TO PLEASURE	0425223256	9780425223253	2008-09-06	1	0	20	HOSTAGE TO PLEASURE
6622		Diane Mott Davidson	Diane Mott Davidson**SWEET REVENGE	006052734X	9780060527341	2008-09-06	2	0	12	SWEET REVENGE
6623		Jacquelyn Frank	Jacquelyn Frank**NOAH	0821780697	9780821780695	2008-09-06	2	0	11	NOAH
6624		Debbie Macomber	Debbie Macomber**8 SANDPIPER WAY	0778325784	9780778325789	2008-09-06	2	0	1	8 SANDPIPER WAY
6625		Lora Leigh	Lora Leigh**WILD CARD	0312945795	9780312945794	2008-09-06	2	0	13	WILD CARD
6626		Jodi Picoult	Jodi Picoult**KEEPING FAITH	0061374962	9780061374968	2008-09-06	1	0	15	KEEPING FAITH
6627		Patricia Cornwell	Patricia Cornwell**BOOK OF THE DEAD	042521625X	9780425216255	2008-09-06	1	0	2	BOOK OF THE DEAD
6628		Nicholas Sparks	Nicholas Sparks**NIGHTS IN RODANTHE	0446691798	9780446691796	2008-09-06	6	0	5	NIGHTS IN RODANTHE
6629		Susan Mallery	Susan Mallery**SWEET TROUBLE	0373773056	9780373773053	2008-09-06	2	0	17	SWEET TROUBLE
6630		Victoria Alexander	Victoria Alexander**SEDUCTION OF A PROPER GENTLEMAN	0061449466	9780061449468	2008-09-06	2	0	18	SEDUCTION OF A PROPER GENTLEMAN
6631		Jayne Castle	Jayne Castle**DARK LIGHT	051514519X	9780515145199	2008-09-06	2	0	10	DARK LIGHT
6632		Robin Cook	Robin Cook**CRITICAL	0425222888	9780425222881	2008-09-06	1	0	16	CRITICAL
6633		John Grisham	John Grisham**PLAYING FOR PIZZA	0440244714	9780440244714	2008-09-06	7	0	7	PLAYING FOR PIZZA
6634		David Baldacci	David Baldacci**STONE COLD	0446615641	9780446615648	2008-09-06	2	0	3	STONE COLD
6635		Stephanie Laurens	Stephanie Laurens**THE EDGE OF DESIRE	0061246360	9780061246364	2008-09-06	2	0	8	THE EDGE OF DESIRE
6636		Jonathan Kellerman	Jonathan Kellerman**COMPULSION	0345465288	9780345465283	2008-09-06	2	0	6	COMPULSION
6637		Vince Flynn	Vince Flynn**PROTECT AND DEFEND	1416505032	9781416505037	2008-09-06	2	0	4	PROTECT AND DEFEND
6638		James Patterson and Howard Roughan	James Patterson and Howard Roughan**YOU’VE BEEN WARNED	0446198978	9780446198974	2008-09-06	6	0	9	YOU’VE BEEN WARNED
6639		Beverly Barton	Beverly Barton**COLD HEARTED	1420100491	9781420100495	2008-09-06	1	0	19	COLD HEARTED
6640		Lynsay Sands	Lynsay Sands**THE RENEGADE HUNTER	0061474312	9780061474316	2009-10-03	1	0	5	THE RENEGADE HUNTER
6641		Cindy Gerard	Cindy Gerard**FEEL THE HEAT	1439153604	9781439153604	2009-10-03	1	0	19	FEEL THE HEAT
6642		Lisa Kleypas	Lisa Kleypas**TEMPT ME AT TWILIGHT	0312949820	9780312949822	2009-10-03	2	2	8	TEMPT ME AT TWILIGHT
6643		Heather Graham	Heather Graham**UNHALLOWED GROUND	1426840519	9781426840517	2009-10-03	1	0	16	UNHALLOWED GROUND
6644		Christine Warren	Christine Warren**BIG BAD WOLF	031294795X	9780312947958	2009-10-03	1	0	14	BIG BAD WOLF
6645		J R Ward	J R Ward**COVET	0451228219	9780451228215	2009-10-03	1	0	2	COVET
6646		Stephen King	Stephen King**JUST AFTER SUNSET	1416586652	9781416586654	2009-10-03	2	6	7	JUST AFTER SUNSET
6647		Lora Leigh, Angela Knight, Anya Bast and Allyson James	Lora Leigh, Angela Knight, Anya Bast and Allyson James**HOT FOR THE HOLIDAYS	0515147001	9780515147001	2009-10-03	1	0	15	HOT FOR THE HOLIDAYS
6648		Patricia Cornwell	Patricia Cornwell**SCARPETTA	0425230163	9780425230169	2009-10-03	6	3	10	SCARPETTA
6649		Debbie Macomber, Sherryl Woods and Ron Carr	Debbie Macomber, Sherryl Woods and Ron Carr**THAT HOLIDAY FEELING	0778328376	9780778328377	2009-10-03	1	0	9	THAT HOLIDAY FEELING
6650		Christine Feehan	Christine Feehan**DARK CURSE	0515146994	9780515146998	2009-10-03	1	0	11	DARK CURSE
6651		Nora Roberts	Nora Roberts**WINDFALL	0373285957	9780373285952	2009-10-03	1	0	12	WINDFALL
6652		Fern Michaels	Fern Michaels**RAZOR SHARP	1420106848	9781420106848	2009-10-03	1	0	6	RAZOR SHARP
6653		Jonathan Kellerman	Jonathan Kellerman**TRUE DETECTIVES	0345495187	9780345495181	2009-10-03	1	0	17	TRUE DETECTIVES
6654		John Grisham	John Grisham**THE ASSOCIATE	0440243823	9780440243823	2009-10-03	2	1	1	THE ASSOCIATE
6655		Charlaine Harris	Charlaine Harris**FROM DEAD TO WORSE	0441017010	9780441017010	2009-10-03	26	8	18	FROM DEAD TO WORSE
6656		Stephanie Laurens	Stephanie Laurens**TEMPTATION AND SURRENDER	0061243418	9780061243417	2009-10-03	1	0	20	TEMPTATION AND SURRENDER
6657		David Baldacci	David Baldacci**DIVINE JUSTICE	0446544884	9780446544887	2009-10-03	6	5	13	DIVINE JUSTICE
6658		Sherrilyn Kenyon	Sherrilyn Kenyon**BORN OF NIGHT	0312942303	9780312942304	2009-10-03	1	0	4	BORN OF NIGHT
6659		James Patterson	James Patterson**CROSS COUNTRY	044653630X	9780446536301	2009-10-03	1	0	3	CROSS COUNTRY
6660		Michael Crichton	Michael Crichton**PIRATE LATITUDES	0061929387	9780061929380	2010-10-24	4	6	7	PIRATE LATITUDES
6661		John Grisham	John Grisham**FORD COUNTY	0440246210	9780440246213	2010-10-24	10	12	11	FORD COUNTY
6662		Stieg Larsson	Stieg Larsson**THE GIRL WHO PLAYED WITH FIRE	0307476154	9780307476159	2010-10-24	31	4	4	THE GIRL WHO PLAYED WITH FIRE
6663		James Patterson	James Patterson**I, ALEX CROSS	0446561967	9780446561969	2010-10-24	4	2	3	I, ALEX CROSS
6664		Harlan Coben	Harlan Coben**PLAY DEAD	0451231740	9780451231741	2010-10-24	4	5	6	PLAY DEAD
6665		Robert Jordan and Brandon Sanderson	Robert Jordan and Brandon Sanderson**THE GATHERING STORM	0765341530	9780765341532	2010-10-24	4	11	13	THE GATHERING STORM
6666		Vince Flynn	Vince Flynn**PURSUIT OF HONOR	1416595171	9781416595175	2010-10-24	5	0	17	PURSUIT OF HONOR
6667		Lee Child	Lee Child**61 HOURS	0440243696	9780440243694	2010-10-24	4	3	5	61 HOURS
6668		Patricia Cornwell	Patricia Cornwell**THE SCARPETTA FACTOR	0425236285	9780425236284	2010-10-24	8	17	20	THE SCARPETTA FACTOR
6669		John Sandford	John Sandford**ROUGH COUNTRY	0425237346	9780425237342	2010-10-24	4	7	8	ROUGH COUNTRY
6670		Lora Leigh	Lora Leigh**STYX’S STORM	0425237397	9780425237397	2010-10-24	3	9	14	STYX’S STORM
6671		J R Ward	J R Ward**CRAVE	0451229444	9780451229441	2010-10-24	3	8	10	CRAVE
6672		Stephen Hunter	Stephen Hunter**I, SNIPER	1416565175	9781416565178	2010-10-24	4	14	15	I, SNIPER
6673		David Baldacci	David Baldacci**TRUE BLUE	0446561975	9780446561976	2010-10-24	9	13	12	TRUE BLUE
6674		Sherrilyn Kenyon and Dianna Love	Sherrilyn Kenyon and Dianna Love**BLOOD TRINITY	1439155828	9781439155820	2010-10-24	1	0	9	BLOOD TRINITY
6675		Nora Roberts	Nora Roberts**O’HURLEY BORN	0373285922	9780373285921	2010-10-24	2	20	16	O’HURLEY BORN
6676		Dan Brown	Dan Brown**THE LOST SYMBOL	1400079144	9781400079148	2010-10-24	1	0	1	THE LOST SYMBOL
6677		Clive Cussler with Grant Blackwood	Clive Cussler with Grant Blackwood**SPARTAN GOLD	0425236293	9780425236291	2010-10-24	8	16	18	SPARTAN GOLD
6678		Fern Michaels	Fern Michaels**CROSS ROADS	1420111922	9781420111927	2010-10-24	4	10	19	CROSS ROADS
6679		Stieg Larsson	Stieg Larsson**THE GIRL WITH THE DRAGON TATTOO	0307473473	9780307473479	2010-10-24	32	1	2	THE GIRL WITH THE DRAGON TATTOO
6680		J D Robb	J D Robb**PROMISES IN DEATH	0425228940	9780425228944	2009-08-15	3	11	19	PROMISES IN DEATH
6681		Stephanie Laurens	Stephanie Laurens**MASTERED BY LOVE	0061246379	9780061246371	2009-08-15	3	7	12	MASTERED BY LOVE
6682		Elin Hilderbrand	Elin Hilderbrand**BAREFOOT	0316051950	9780316051958	2009-08-15	1	0	20	BAREFOOT
6683		Charlaine Harris	Charlaine Harris**DEAD AS A DOORNAIL	0441013333	9780441013333	2009-08-15	11	18	13	DEAD AS A DOORNAIL
6684		Charlaine Harris	Charlaine Harris**DEAD TO THE WORLD	0441012183	9780441012183	2009-08-15	18	17	11	DEAD TO THE WORLD
6685		Daniel Silva	Daniel Silva**THE SECRET SERVANT	0451224507	9780451224507	2009-08-15	7	20	18	THE SECRET SERVANT
6686		Charlaine Harris	Charlaine Harris**LIVING DEAD IN DALLAS	0441009239	9780441009237	2009-08-15	32	15	10	LIVING DEAD IN DALLAS
6687		Debbie Macomber	Debbie Macomber**WYOMING BRIDES	0778327019	9780778327011	2009-08-15	3	12	14	WYOMING BRIDES
6688		James Patterson and Michael Ledwidge	James Patterson and Michael Ledwidge**THE QUICKIE	044619896X	9780446198967	2009-08-15	3	3	1	THE QUICKIE
6689		Charlaine Harris	Charlaine Harris**DEAD UNTIL DARK	0441016995	9780441016990	2009-08-15	38	8	3	DEAD UNTIL DARK
6690		Lisa Jackson	Lisa Jackson**CHOSEN TO DIE	142010277X	9781420102772	2009-08-15	3	4	6	CHOSEN TO DIE
6691		Lora Leigh	Lora Leigh**BENGAL'S HEART	0425229025	9780425229026	2009-08-15	2	1	17	BENGAL'S HEART
6692		Charlaine Harris	Charlaine Harris**DEFINITELY DEAD	0441014917	9780441014910	2009-08-15	11	0	15	DEFINITELY DEAD
6693		Charlaine Harris	Charlaine Harris**FROM DEAD TO WORSE	0441017010	9780441017010	2009-08-15	19	9	5	FROM DEAD TO WORSE
6694		Christina Dodd	Christina Dodd**STORM OF VISIONS	0451227638	9780451227638	2009-08-15	2	5	16	STORM OF VISIONS
6695		Stephen Coonts	Stephen Coonts**THE ASSASSIN	031299446X	9780312994464	2009-08-15	1	0	9	THE ASSASSIN
6696		Sandra Brown	Sandra Brown**SMOKE SCREEN	1416563075	9781416563075	2009-08-15	4	6	4	SMOKE SCREEN
6697		Charlaine Harris	Charlaine Harris**CLUB DEAD	0441010512	9780441010516	2009-08-15	24	14	8	CLUB DEAD
6698		Jodi Picoult	Jodi Picoult**MY SISTER’S KEEPER	1439157383	9781439157381	2009-08-15	13	10	7	MY SISTER’S KEEPER
6699		Dean Koontz	Dean Koontz**DEAN KOONTZ’S FRANKENSTEIN: DEAD AND ALIVE	0553587900	9780553587906	2009-08-15	3	2	2	DEAN KOONTZ’S FRANKENSTEIN: DEAD AND ALIVE
6700		Michael Connelly	Michael Connelly**THE BRASS VERDICT	0446401196	9780446401197	2009-09-12	4	6	5	THE BRASS VERDICT
6701		Patricia Briggs	Patricia Briggs**HUNTING GROUND	044101738X	9780441017386	2009-09-12	3	7	9	HUNTING GROUND
6702		Debbie Macomber	Debbie Macomber**92 PACIFIC BOULEVARD	1426838689	9781426838682	2009-09-12	3	2	3	92 PACIFIC BOULEVARD
6703		Jeffery Deaver	Jeffery Deaver**THE BODIES LEFT BEHIND	1416595627	9781416595625	2009-09-12	4	17	17	THE BODIES LEFT BEHIND
6704		Robert B Parker	Robert B Parker**ROUGH WEATHER	0425230171	9780425230176	2009-09-12	2	20	19	ROUGH WEATHER
6705		Danielle Steel	Danielle Steel**A GOOD WOMAN	0440243300	9780440243304	2009-09-12	3	9	7	A GOOD WOMAN
6706		Christina Dodd	Christina Dodd**STORM OF SHADOWS	0451228138	9780451228130	2009-09-12	2	8	10	STORM OF SHADOWS
6707		Lora Leigh	Lora Leigh**HEAT SEEKER	1429929650	9781429929653	2009-09-12	2	4	13	HEAT SEEKER
6708		Charlaine Harris	Charlaine Harris**DEAD TO THE WORLD	0441012183	9780441012183	2009-09-12	22	18	15	DEAD TO THE WORLD
6709		Vince Flynn	Vince Flynn**EXTREME MEASURES	1416505040	9781416505044	2009-09-12	3	5	4	EXTREME MEASURES
6710		Charlaine Harris	Charlaine Harris**LIVING DEAD IN DALLAS	0441009239	9780441009237	2009-09-12	34	0	16	LIVING DEAD IN DALLAS
6711		James Patterson and Michael Ledwidge	James Patterson and Michael Ledwidge**THE QUICKIE	044619896X	9780446198967	2009-09-12	7	14	12	THE QUICKIE
6712		Patricia Cornwell	Patricia Cornwell**SCARPETTA	0425230163	9780425230169	2009-09-12	3	1	1	SCARPETTA
6713		Charlaine Harris	Charlaine Harris**CLUB DEAD	0441010512	9780441010516	2009-09-12	28	16	14	CLUB DEAD
6714		Charlaine Harris	Charlaine Harris**DEAD UNTIL DARK	0441016995	9780441016990	2009-09-12	42	11	8	DEAD UNTIL DARK
6715		Dennis Lehane	Dennis Lehane**SHUTTER ISLAND	0061703257	9780061703256	2009-09-12	3	15	11	SHUTTER ISLAND
6716		Charlaine Harris	Charlaine Harris**DEAD AS A DOORNAIL	0441013333	9780441013333	2009-09-12	13	0	18	DEAD AS A DOORNAIL
6717		Stuart Woods	Stuart Woods**MOUNTING FEARS	0451227751	9780451227751	2009-09-12	1	0	20	MOUNTING FEARS
6718		Charlaine Harris	Charlaine Harris**FROM DEAD TO WORSE	0441017010	9780441017010	2009-09-12	23	10	6	FROM DEAD TO WORSE
6719		David Baldacci	David Baldacci**DIVINE JUSTICE	0446544884	9780446544887	2009-09-12	3	3	2	DIVINE JUSTICE
6720		Angela Knight	Angela Knight**WARRIOR	0425220842	9780425220849	2008-07-05	1	0	20	WARRIOR
6721		Jill Barnett, Debbie Macomber and Susan Wiggs	Jill Barnett, Debbie Macomber and Susan Wiggs**THAT SUMMER PLACE	0778327132	9780778327134	2008-07-05	2	0	14	THAT SUMMER PLACE
6722		Nora Roberts	Nora Roberts**HIGH NOON	0515144681	9780515144680	2008-07-05	6	0	18	HIGH NOON
6723		Kathy Reichs	Kathy Reichs**BONES TO ASHES	1416525653	9781416525653	2008-07-05	2	0	8	BONES TO ASHES
6724		Janet Evanovich	Janet Evanovich**LEAN MEAN THIRTEEN	0312349505	9780312349509	2008-07-05	3	0	3	LEAN MEAN THIRTEEN
6725		Catherine Coulter	Catherine Coulter**DOUBLE TAKE	051514469X	9780515144697	2008-07-05	2	0	1	DOUBLE TAKE
6726		Gena Showalter	Gena Showalter**THE DARKEST PLEASURE	0373773102	9780373773107	2008-07-05	3	0	17	THE DARKEST PLEASURE
6727		Fern Michaels	Fern Michaels**FAST TRACK	1420101862	9781420101867	2008-07-05	2	0	7	FAST TRACK
6728		Nicholas Sparks	Nicholas Sparks**DEAR JOHN	0446698326	9780446698320	2008-07-05	1	0	12	DEAR JOHN
6729		Jude Deveraux	Jude Deveraux**RETURN TO SUMMERHOUSE	1416509739	9781416509738	2008-07-05	3	0	11	RETURN TO SUMMERHOUSE
6730		Debbie Macomber	Debbie Macomber**SOMEDAY SOON	0061083097	9780061083099	2008-07-05	2	0	2	SOMEDAY SOON
6731		Eloisa James	Eloisa James**DUCHESS BY NIGHT	0061245577	9780061245572	2008-07-05	2	0	16	DUCHESS BY NIGHT
6732		James Patterson and Michael Ledwidge	James Patterson and Michael Ledwidge**STEP ON A CRACK	0446199273	9780446199278	2008-07-05	6	0	6	STEP ON A CRACK
6733		Christina Dodd	Christina Dodd**INTO THE SHADOW	0451224515	9780451224514	2008-07-05	1	0	4	INTO THE SHADOW
6734		Clive Cussler with Paul Kemprecos	Clive Cussler with Paul Kemprecos**THE NAVIGATOR	0425222365	9780425222362	2008-07-05	2	0	5	THE NAVIGATOR
6735		Nora Roberts	Nora Roberts**THE MACGREGOR GROOMS	0373285698	9780373285693	2008-07-05	2	0	10	THE MACGREGOR GROOMS
6736		Douglas Preston and Lincoln Child	Douglas Preston and Lincoln Child**THE WHEEL OF DARKNESS	0446618683	9780446618687	2008-07-05	2	0	9	THE WHEEL OF DARKNESS
6737		Lynn Viehl	Lynn Viehl**TWILIGHT FALL	0451412591	9780451412591	2008-07-05	1	0	19	TWILIGHT FALL
6738		Daniel Silva	Daniel Silva**THE SECRET SERVANT	0451224507	9780451224507	2008-07-05	2	0	13	THE SECRET SERVANT
6739		James Rollins	James Rollins**THE JUDAS STRAIN	0060765380	9780060765385	2008-07-05	6	0	15	THE JUDAS STRAIN
6740		Debbie Macomber	Debbie Macomber**RIGHT NEXT DOOR	0778327000	9780778327004	2009-05-30	1	0	2	RIGHT NEXT DOOR
6741		Lara Adrian	Lara Adrian**ASHES OF MIDNIGHT	0440244501	9780440244509	2009-05-30	1	0	8	ASHES OF MIDNIGHT
6742		James Patterson and Howard Roughan	James Patterson and Howard Roughan**SAIL	0446536105	9780446536103	2009-05-30	5	3	4	SAIL
6743		Eloisa James	Eloisa James**THIS DUCHESS OF MINE	0061626821	9780061626821	2009-05-30	1	0	15	THIS DUCHESS OF MINE
6744		Lisa Gardner	Lisa Gardner**SAY GOODBYE	0553588095	9780553588095	2009-05-30	2	5	7	SAY GOODBYE
6745		Fern Michaels	Fern Michaels**UNDER THE RADAR	142010683X	9781420106831	2009-05-30	1	0	3	UNDER THE RADAR
6746		Dean R Koontz	Dean R Koontz**ODD HOURS	0553807056	9780553807059	2009-05-30	5	8	17	ODD HOURS
6747		Sherryl Woods	Sherryl Woods**HARBOR LIGHTS	0778326411	9780778326410	2009-05-30	1	0	6	HARBOR LIGHTS
6748		Susan Mallery	Susan Mallery**LIP SERVICE	0373773722	9780373773725	2009-05-30	1	0	14	LIP SERVICE
6749		Christopher Reich	Christopher Reich**RULES OF DECEPTION	0307387828	9780307387820	2009-05-30	1	0	20	RULES OF DECEPTION
6750		James Rollins	James Rollins**THE LAST ORACLE	0061230952	9780061230950	2009-05-30	1	0	10	THE LAST ORACLE
6751		Charlaine Harris	Charlaine Harris**DEAD UNTIL DARK	0441016995	9780441016990	2009-05-30	27	7	12	DEAD UNTIL DARK
6752		Brad Thor	Brad Thor**THE LAST PATRIOT	1416543848	9781416543848	2009-05-30	2	6	9	THE LAST PATRIOT
